id;name;price;has_availability;availability_365;property_type
40492074;Ático dúplex de ensueño, a 10 minutos del centro;130;1;0;Entire apartment
40494505;Apartamento reformado en Lavapiés;50;1;103;Entire apartment
40495734;Madrid;20;1;179;Private room in apartment
40497034;HABITACIÓN PRIVADA EN ZONA PONZANO;102;1;89;Private room in apartment
40504610;*** Lux Cuadruple Room in Heart of Madrid, Sol***;54;1;0;Private room in apartment
40504952;Bonito apartamento ubicado en el centro de madrid;66;1;226;Entire apartment
40505027;Habitación 1;35;1;90;Private room in apartment
40505719;Rincón del Retiro.;129;1;103;Entire condominium
40506076;*** Triple Master Room in Heart of Madrid, Sol ***;53;1;0;Private room in apartment
40506296;*** Lovely Room with Shower in Heart of Madrid***;49;1;0;Private room in apartment
40506740;Habitacion 6;25;1;365;Private room in apartment
40507029;DIEGO DE LEÓN / AVENIDA DE AMÉRICA 2 BEDROOM CONDO;91;1;365;Entire apartment
40507686;Aparte tengo mini cabrio para alquilar de guía;33;1;365;Private room in apartment
40507872;Apartamento  muy céntrico;80;1;332;Entire apartment
40507904;Habitacion privada a 5 min hasta ATOCHA EN TREN;30;1;0;Private room in apartment
40508058;De Madrid al cielo!;116;1;36;Entire condominium
40508866;Bohemian attic in Sol;50;1;0;Private room in tiny house
40509148;Valdevebas  House in Madrid.Un Refugio con piscina;400;1;357;Entire chalet
40517693;Stay on the infamous Barrio Las Letras;29;1;0;Private room in apartment
40519072;Chambre à louer Madrid COP 25;59;1;89;Private room in house
40522126;Chambre à louer Madrid COP 25;59;1;179;Private room in house
40523187;Private room in the heart of Madrid;30;1;0;Private room in apartment
40523889;Apartamento 3 habitaciones;56;1;364;Entire apartment
40526455;PISO a 5 Min. de PLAZA CASTILLA;650;1;180;Entire apartment
40526534;Incredible Design 2Bedroom Apt, Sleeps 6 in Centro;71;1;272;Entire apartment
40526847;We are in premiere in the best area of Madrid!;50;1;257;Entire apartment
40528801;Cálido apartamento en el centro de Madrid. A Home!;90;1;0;Entire apartment
40530433;Piso muy luminoso de 120 m²  Retiro Ibiza Goya;114;1;317;Entire apartment
40531779;MALASAÑA CENTRAL APARTAMENTO;125;1;365;Entire apartment
40531881;Piso con encanto en Chamberí. Te va a enamorar!!!;150;1;0;Entire house
40532857;Habitación Amplia+Baño Privado (+Sofá) 3-4 PAX;100;1;0;Private room in condominium
40533219;Mivic;18;1;365;Private room in house
40533425;Precioso y alegre apartamento al lado del Bernabeu;85;1;315;Entire apartment
40533518;Chambre privée près du stade du Real Madrid;31;1;0;Private room in apartment
40538012;Habitación privada en el corazón de Madrid;30;1;164;Private room in apartment
40545735;Private individual room in most trendy of Madrid;20;1;0;Private room in house
40546309;Gran habitación en el Centro de Madrid;47;1;178;Private room in apartment
40547442;Habitación en Alameda de Osuna;40;1;89;Private room in condominium
40550503;Ático Penthouse en La Latina;172;1;365;Entire apartment
40550550;Acogedor apartamento en pleno Barrio Salamanca;40;1;0;Entire apartment
40551164;centro vallecas/madrid;16;1;180;Private room in apartment
40551614;Exclusive and Modern - 2BD 1BTH - Salamanca;136;1;170;Entire apartment
40552652;Habitación privada Calle Colombia;52;1;90;Private room in apartment
40553229;Cozy and Comfy flat in Gran Vía;72;1;74;Entire apartment
40554186;Stunning New 3BD 3BTH - Justicia (City Center);221;1;257;Entire apartment
40554974;Cerca de Bernabéu, Wanda Metropolitano;650;1;365;Entire apartment
40556666;Vanrays-Next to Puerta del Sol - A/C - Wifi;100;1;289;Entire apartment
40560294;DOBO HOMES MANOTERAS 30;96;1;145;Entire apartment
40561832;Casa di Mamma;47;1;89;Private room in house
40564411;Una habitacion tranquila y acogedora.;23;1;364;Private room in apartment
40564560;Habitación cerca del centro, Aeropuerto e IFEMA!;41;1;0;Private room in apartment
40565015;Alquiler de habitación acogedora;20;1;282;Private room in apartment
40565109;Apartamento en el barrio más bohemio de Madrid;71;1;0;Entire apartment
40565908;CALLAO - GRAN VÍA - perfect for 6 people;200;1;7;Entire apartment
40571206;Miniestudio  totalmente independiente.;40;1;89;Entire apartment
40571371;PISO DE LUJO GRAN VIA;104;1;0;Entire apartment
40572004;PISO DE LUJO GRAN VIA LIBREROS;339;1;0;Entire apartment
40573012;Piso sin ruido;70;1;179;Entire apartment
40573085;Piso familiar;78;1;181;Entire apartment
40573143;Habitación  luminosa ☀️;23;1;0;Private room in apartment
40576095;Habitación privada.  En centro “de verdad” Madrid;25;1;164;Private room in apartment
40577640;Bright spacious room by Diego Leon metro in Madrid;68;1;0;Private room in apartment
40577781;Habitación Privavada piso con encanto en Chamberí;35;1;364;Private room in apartment
40578954;Large & Bright - 2D 2B - Gran Vía;156;1;358;Entire apartment
40579778;Habitación Madrid,  comunicada con RENFE y Metro;30;1;0;Private room in house
40582411;Exclusive &  Refurbished - 2BD 2.5BTH - Gran Via;143;1;257;Entire apartment
40583413;Luminosa habitación en Alejandro Villegas.;91;1;0;Private room in apartment
40585127;Acogedor apartamento en Chamberí;49;1;116;Entire apartment
40585138;HELLENHOST:  Ático en la Gran Vía de Madrid;420;1;55;Entire apartment
40585946;Generator - Deluxe King;51;1;324;Private room in hostel
40586722;Sol Prince 1527;1139;1;90;Entire apartment
40591798;Habitación Nº 01 TWIN (TW+);33;1;364;Private room in hostel
40592255;M (ECM4º) Buhardilla La Latina/Plaza Cascorro;59;1;245;Entire apartment
40592353;Habitación Nº 03 DOBLE (DO+);25;1;180;Private room in hostel
40592528;Habitación Nº 04 DOBLE (DO);25;1;364;Private room in hostel
40592697;Habitación Nº 05 DeLUXE (DL);75;1;179;Private room in hostel
40592863;Habitación Nº 06 DOBLE (DO);75;1;179;Private room in hostel
40592877;Yurta  con encanto, frente Universidad Autónoma.;35;1;317;Yurt
40593009;Habitación Nº 07 TWIN (TW+);75;1;179;Private room in hostel
40593153;Habitación Nº 08 TWIN (TW+);33;1;364;Private room in hostel
40593302;l;35;1;90;Private room in bed and breakfast
40593306;Habitación Nº 09 DeLUXE (DL);37;1;0;Private room in hostel
40602066;Se alquila para una chika!!;13;1;365;Private room in apartment
40603038;Habitación privada Cerca del Wanda;45;1;0;Private room in apartment
40603133;Habitacion Muy Luminosa y Cómoda;40;1;363;Private room in serviced apartment
40603156;Habitación privada 10 min centro;55;1;0;Private room in apartment
40604846;Céntrico y cómodo estudio en Chueca - Vive Madrid;61;1;0;Entire apartment
40606446;Habitación Nº 02 TWIN (TW);95;1;180;Private room in hostel
40607392;Habitación Nº 10 TWIN (TW+ );33;1;365;Private room in hostel
40608215;Fabuloso loft Gran via/Chueca;70;1;365;Entire apartment
40608371;Vintage & Cozy - 2BD 1BTH - Atocha;102;1;73;Entire apartment
40612845;SHARED ROOM/LOUNGE;30;1;365;Shared room in apartment
40612872;Muy buena ubicación y céntrico.;20;1;173;Shared room in house
40615610;New Apartamento  - Retiro-Atocha. Wifi, AC* 6pax;77;1;99;Entire apartment
40616514;Loft cerca de Las Ventas;38;1;0;Entire loft
40618048;Habitación para turistas;21;1;363;Private room in apartment
40623560;Habitación privada en Madrid;115;1;89;Private room in apartment
40625855;casa entre chueca y dos de mayo;50;1;90;Private room in house
40626654;DOBO HOMES CARMEN APARTMENT;172;1;138;Entire apartment
40631699;Amplia habitación a 15 min de Atocha en tren;20;1;0;Private room in apartment
40632616;chambre privée au coeur de Madrid;29;1;88;Private room in apartment
40634524;La ventana sobre Malasaña - Suite independiente;52;1;0;Entire apartment
40634989;Alquiler cuarto en calle bolivar, Madrid;120;1;0;Private room in house
40645288;Modern 2 bed appartment with balcony near Atocha;85;1;0;Entire apartment
40645444;Apartamento en retiro;70;1;0;Entire apartment
40646568;Hogar de Piuccia!;35;1;364;Entire apartment
40648769;Muy Luminosa y Amplia;40;1;365;Private room in apartment
40648792;Apartamento en milla de oro del Barrio Salamanca.;143;1;88;Entire apartment
40648941;Apartamento totalmente reformado en La Latina;109;1;0;Entire apartment
40650171;Dulce navidad;85;1;0;Entire apartment
40650192;"Habitación interior ""La Latina, Plaza Mayor""";48;1;90;Private room in apartment
40650882;Single en ático con vistas y baño privado;35;1;31;Private room in apartment
40651583;Habitación y una experiencia fotográfica . Chicas;30;1;0;Private room in apartment
40651747;Salamanca acogedor y cómodo apartamento;64;1;0;Entire apartment
40657479;Small&PrivateRoom+1 or 2 Persons+LineSol+Wifi;17;1;0;Private room in apartment
40664971;Chambre privée, entre Anton Martin et Lavapies;29;1;0;Private room in apartment
40667298;SANTA ENGRACIA CHAMBERI MADRID;300;1;270;Entire apartment
40670164;Habitación acogedora en buena zona de Madrid;52;1;89;Private room in house
40673005;TIRSO DE MOLINA MADRID;300;1;270;Entire apartment
40674456;Cozy Plaza Mayor Apartments;100;1;365;Entire apartment
40676185;Apartamento con amplia terraza Madrid City;62;1;0;Entire apartment
40676883;Friendly and Sunny  room;21;1;0;Private room in apartment
40676980;Casa de Camila;70;1;365;Entire apartment
40677375;Apt 20 min walk from Sol + near the river;53;1;144;Entire apartment
40677485;Great and quiet room;23;1;0;Private room in apartment
40679572;(*!*) Triple Master Room in Heart of Madrid *:);38;1;90;Private room in apartment
40680332;*:) Lovely Room with Shower in Heart of Madrid (:*;32;1;0;Private room in apartment
40688286;Habitaciones MUY cerca del centro.;50;1;179;Private room in apartment
40690160;Habitación cerca del centro. Perfecta para parejas;50;1;179;Private room in apartment
40691779;Plaza Mayor & La Latina - Nuevo Perfecto y Coooool;99;1;138;Entire apartment
40694629;Manu;35;1;365;Private room in apartment
40694778;Cozy 3 bedroom apartment in Plaza de España;288;1;41;Entire apartment
40698182;CITY CENTER LUXURY GRAN VIA;900;1;46;Entire apartment
40699163;Nice Individual room Madrid Rio - Center;20;1;0;Private room in apartment
40700981;MALASAÑA, madrid centro.;45;1;0;Private room in casa particular
40702468;Habitación privada para estudiantes en Madrid.;54;1;89;Private room in apartment
40703290;Habitacion Privada en Malasaña (con gatita);50;1;0;Private room in apartment
40705179;Centric, Spacious & Beautiful 3-Bedrooms Apartment;108;1;73;Entire apartment
40706445;Habitación luminosa en calle Alcalá;38;1;89;Private room in apartment
40712565;Reformado y cómodo;72;1;364;Entire apartment
40715023;Bright & Modern 1-Bedroom Apartment in Centro;200;1;0;Entire apartment
40716310;Penthouse New Atocha- Reina Sofia 13Pax;258;1;42;Entire apartment
40718757;Pedro Teixeira Apartment by Allô Housing;105;1;227;Entire apartment
40720413;Habitación en alquiler;25;1;365;Private room in apartment
40720679;Habitación Acogedora cerca de ATOCHA;62;1;91;Private room in house
40721558;WE2 Wandalup Espacio. Loft WANDA, IFEMA,AEROPUERTO;64;1;173;Entire loft
40721885;Bright & Spacious Three Bedroom Apt in Centro;255;1;231;Entire apartment
40722385;Spacious Room in great location in Madrid.;48;1;313;Private room in bed and breakfast
40722405;Spacious private room in Madrid.;48;1;349;Private room in bed and breakfast
40722415;Spacious Room w/Private Balcony, in Madrid;18;1;335;Private room in bed and breakfast
40722875;Cosy Single Bedroom w/loads of light in Madrid;18;1;365;Private room in bed and breakfast
40723140;Beamed Apartment in Nuevos Ministerios by Allô Housing;127;1;227;Entire apartment
40723595;MODERN APARTMENT CHUECA;65;1;365;Entire apartment
40727803;Alquiler Apartamento Peñagrande Piscina - Apto 201;71;1;227;Entire condominium
40729779;Smart Luxury Apartment  Atocha / Reina Sofía 8 PAX;109;1;0;Entire apartment
40730317;Coqueto apartamento en la calle del rastro;46;1;0;Entire apartment
40732525;Almanzor - Nuevo, Wifi, tranquilo, bien comunicado;74;0;0;Entire apartment
40747451;Elegance in Downtown Madrid in Unbeatable Location;70;1;1;Entire apartment
40750605;PRECIOSAS HABITACIONES EN MALASAÑA;30;1;0;Private room in apartment
40752289;Habitación privada en las afueras;55;1;89;Private room in apartment
40757035;VERY central - cosy private room in shared apt;29;1;90;Private room in apartment
40757278;HABITACION DOBLE A 10 MINS AEROPUERTO/IFEMA/WANDA;60;1;91;Private room in house
40758034;Fantástico piso con gran ubicación en Madrid.;311;1;173;Entire apartment
40765988;Center sharing apartment;18;1;363;Private room in condominium
40766173;Belle-Haus Luxury & Unique Apartment Puerta del Sol;195;1;45;Entire apartment
40767279;Belle-Haus Modern & Exclusive Apartment Puerta del Sol;155;1;73;Entire apartment
40769609;Safe&Clean BelleHaus CozyStudio Puerta del Sol III;115;1;47;Entire apartment
40769692;Lovely apartment for 2 in Madrid center;41;1;136;Entire apartment
40772022;VERYMADRID RETIRO;75;1;363;Entire apartment
40773630;Apartamento acogedor en el CENTRO de Madrid;100;1;89;Entire apartment
40774969;Habitacion individual junto al Auditorio Nacional;55;1;0;Private room in apartment
40775360;Comfortable apt near Montecarmelo Metro (500m);123;1;123;Entire apartment
40776846;MADRID 15 MINUTOS DEL CENTRO. WIFI. CALEFACCION;150;1;1;Entire apartment
40776926;Habitación en alquiler madrid centro;25;1;364;Private room in apartment
40779603;ANA;40;1;364;Private room in guesthouse
40780554;Your BEST EXPERIENCE in Madrid Fuencarral;242;1;349;Entire condominium
40781360;Aire Puro al lado del Centro de MADRID;16;1;363;Private room in apartment
40781606;Belle-Haus Chic Studio Puerta del Sol;112;1;0;Entire apartment
40781727;1 - Turiste room in the centre of Madrid;21;1;89;Private room in condominium
40781943;Your best choice;41;1;180;Entire house
40792264;Plaza Rio2;25;1;82;Private room in apartment
40795099;Habitación reformada y muy luminosa en Atocha.;36;1;89;Private room in house
40795209;XIV. Apt. GRAN VÍA perfect 4 WORK or COUPLES;44;1;83;Entire apartment
40795259;Amazing room in the heart of Madrid;43;1;90;Private room in apartment
40796776;Great and comfortable flat in Plaza Castilla;131;1;127;Entire apartment
40796830;VIII. ALCALÁ w/ VELÁZQUEZ VIEWS to the RETIRO PARK;80;1;104;Entire apartment
40796993;Preciosa  habitación en  pleno barrio de Malasaña!;69;1;0;Private room in bed and breakfast
40797282;Habitación con encanto en el centro;65;1;0;Private room in apartment
40799817;Precioso Apartamento nuevo en Principe 7;139;1;180;Entire apartment
40799894;Habitación individual Madrid;50;1;90;Private room in apartment
40799979;Magnifico Apto en Plaza de España C/San Bernardino;122;1;120;Entire apartment
40800254;舒适透气宜人的单人间;15;1;0;Private room in condominium
40809527;Habitacion cómoda a 10 minutos de plaza Sol;15;1;0;Private room in apartment
40810778;habitación en un piso extraordinario;36;1;90;Private room in apartment
40811315;BNBHolder Love Madrid PLAZA DE ESPAÑA;66;1;195;Entire apartment
40811695;Canaan boutique apartments 5E;200;1;88;Entire apartment
40813429;Lugar de descanso;94;1;365;Entire apartment
40814641;Estudio en excelente zona de Madrid.;55;1;0;Entire apartment
40815855;Top ubicación  habitación individual y baño;35;1;0;Private room in apartment
40817444;Canaan Boutique Apartment 3I;129;1;156;Entire apartment
40817502;Palacio Premium Stay;144;1;280;Entire apartment
40818497;Beautiful apartment Airport;51;1;90;Entire condominium
40823385;plaza Poeta Leopoldo de Luis;135;1;48;Entire apartment
40829637;Nice room;32;1;363;Private room in house
40830809;Tu casa;38;1;365;Private room in house
40832825;INCREDIBLE SPACE IN MADRID CITY;26;1;365;Private room in apartment
40833045;Lovely Room near Madrid Center, IFEMA & Airport!;27;1;0;Private room in apartment
40835695;Amplia y luminosa habitación exterior.;48;1;89;Private room in apartment
40838102;Apartamento Madrid Gran Vía Sol;52;1;75;Entire apartment
40838180;Excelente Madrid Centro Wifi AC;34;1;290;Entire apartment
40838682;Estudio nuevo reformado, al lado del metro .;75;1;362;Entire house
40849478;Espaciosa habitación en el Centro de Madrid;90;1;89;Private room in apartment
40852292;Modern loft-style apartment with patio in Malasaña;35;1;0;Entire apartment
40853536;Antonio´s Loft;72;1;13;Entire loft
40854338;Excelente habitación en Barrio de Salamanca;36;1;345;Private room in apartment
40855569;Bienvenida;40;1;0;Private room in apartment
40855633;HABITACIÓN BONITA;53;1;365;Private room in apartment
40856215;HABITACIÓN AMPLIA Y LUMINOSA;43;1;90;Private room in apartment
40856598;WONDERFUL DUPLEX IN MADRID CENTER;42;1;343;Entire apartment
40857720;Apartamento Zona La Vaguada con Piscina APTO- 301;55;1;362;Entire condominium
40859530;Suite Doble Premium con Terraza en Madrid;25;1;0;Private room in apartment
40862669;Maravilloso Apto Plaza Pedro Zerolo - Gran Vía;94;1;146;Entire apartment
40863817;Apto de diseño  piscina, jardín, plaza de garaje;89;1;77;Entire apartment
40864819;Apartamento Moderno con Wifi y A/A;74;1;0;Entire apartment
40865863;Plaza de españa acogedor y luminoso;90;1;364;Entire house
40867116;Best Private Studio in Madrid;56;1;0;Entire apartment
40868320;MUY CERCA DEL CENTRO I;23;1;180;Private room in apartment
40875859;MUY CERCA DEL CENTRO II;22;1;180;Private room in apartment
40880380;Hospedaje 10 minutos del Aeropuerto.;45;1;88;Private room in house
40881605;Calandria Lavapies. Cozy nest in vibrant Lavapies;70;1;168;Entire apartment
40885775;Pretty Bedroom little in Lavapies Madrid;21;1;105;Private room in condominium
40887436;HABITACIÓN LUMINOSA en el centro de MADRID;20;1;78;Private room in apartment
40888494;Céntrico apartamento Madrid Río;55;1;115;Entire house
40890131;Apartamento A301;48;1;140;Entire apartment
40891679;Habitacion  con  encanto en  el corazón  de Madrid;69;1;0;Private room in bed and breakfast
40893916;Apartamento acogedor,Wifi,Netflix,Parking incluido;66;1;178;Entire apartment
40894374;CERCA DEL CENTRO CON TERRAZA PRIVADA;25;1;180;Private room in apartment
40894984;Acogedor piso en el centro de Madrid;33;1;0;Entire apartment
40898379;1 Habitación en centro Madrid, en el piso 2 hab;25;1;179;Private room in apartment
40906221;Single Room in OYO Residencial Doña Berenguela;1000;1;0;Room in boutique hotel
40906924;Acogedor ático junto a Tirso de Molina;62;1;365;Entire apartment
40907643;Habitación doble en bonito piso recién reformado;19;1;0;Private room in apartment
40908429;Twin Room OYO Residencial Doña Berenguela;1000;1;0;Room in boutique hotel
40908955;Twin Economic Room OYO Residencial Doña Berenguela;1000;1;180;Room in boutique hotel
40909360;Single Economic Room in Residencial Doña Berenguel;1000;1;180;Room in boutique hotel
40910134;Extremely cozy for large groups 16 PAX 8 BT 4 BTH;386;1;13;Entire apartment
40910744;BEAUTIFUL 3BD, 8PAX FLAT IN CHUECA;80;1;0;Entire apartment
40913366;Quiet Private Room For Rent Downtown Madrid;35;1;88;Private room in apartment
40914462;VIVE MADRID – Nice/Cozy/Quiet/Spacious - 3 Bedroom;101;1;147;Entire apartment
40914730;NEW HEIMA CITY CENTER - MAYOR SQUARE;69;1;244;Entire apartment
40915509;vivienda urbana en el centro de Madrid;80;1;88;Private room in house
40916655;Bungalow 8- Luxury Apt in Historic ❤ of Madrid;170;1;90;Entire apartment
40921029;Apartamento en Palacio;70;1;43;Entire apartment
40921457;Charming Retiro Chic - Newly renovated;69;1;350;Entire apartment
40921774;plaza españa 2 rooms 100m² modern flat with 3 beds;43;1;0;Entire apartment
40931563;Charming central apartment in front of a nice park;68;1;104;Entire apartment
40932048;III. Loft next to RETIRO PARK ideal 4 COUPLES;50;1;101;Entire loft
40934439;Cosy One-Bed Apt in Madrid, Close to Metro Station;44;1;0;Entire apartment
40934449;Bright & Modern 2-Bedroom Apt in Centro, Madrid;54;1;0;Entire apartment
40934458;Lovely one Bedroom Apartment in lavapies, Madrid;39;1;0;Entire apartment
40935710;Habitación luminosa en Colonia Jardín. Metro a 3m;24;1;256;Private room in apartment
40936837;Luminoso 3 dormitorios frente Palacio Real;171;1;334;Entire apartment
40937518;Edificio alcala;55;1;89;Private room in apartment
40937835;Mirador de las Naciones;197;1;29;Entire townhouse
40938803;Habitacion amplia;350;1;180;Private room in apartment
40941187;APARTMENT IN THE CITY CENTER;70;1;179;Entire apartment
40942475;Luxury and the tallest apartment in Madrid Plaza de España;173;1;164;Entire apartment
40943478;Hermoso estudio independiente en Madrid.;80;1;0;Private room in apartment
40947767;Estudio en Gran Vía;100;1;365;Entire apartment
40947958;Habitación calle Montera, madrid.;65;1;179;Private room in house
40948562;Confort , familiar cerca de todo;300;1;180;Private room in guesthouse
40949921;Studio muy grande;65;1;365;Entire apartment
40952057;NEW! Barrio de Salamanca - (3 pax);60;1;134;Entire apartment
40956494;The Orange room - a cute private cozy room for you;25;1;180;Private room in townhouse
40956580;Room II equipped with private bathroom - Malasaña;60;1;154;Private room in apartment
40957772;DOBO HOMES FRANCISCO SANTOS;73;1;59;Entire apartment
40957808;Room I equipped with private bathroom - Malasaña;30;1;198;Private room in apartment
40958456;Room III equipped with private bathroom - Malasaña;30;1;185;Private room in apartment
40960391;loft acogedor;35;1;340;Entire loft
40960610;Fabuloso Apartamento close to Puerta de Alcala;65;1;90;Entire apartment
40962874;BRIGHT FLAT WITH TERRACE . MONCLOA-ARGUELLES;78;1;118;Entire apartment
40967429;Bonito apartamento en pleno centro con WIFI;99;1;358;Entire apartment
40968007;Habitación en Madrid;30;1;152;Private room in apartment
40970140;★WOW★ Class&Luxury Historic Building | Private Gym;210;1;69;Entire apartment
40970252;Confort , familiar y ambiente Relax cerca de todo;300;1;180;Private room in apartment
40970646;habitación en Goya, calefacción central,wifi;25;1;0;Private room in apartment
40978704;Habitacion luminosa madrid;38;1;90;Private room in apartment
40983792;HABITACIÓN COMPARTIDA/SHARED ROOM CENTRAL MADRID;14;1;104;Shared room in apartment
40984881;Apartamento muy céntrico en Malasaña!;46;1;180;Entire apartment
40984900;HABITACIÓN COMPARTIDA/SHARED ROOM CENTRAL MADRID;14;1;104;Shared room in apartment
40984909;Precioso loft en el mejor barrio de Madrid;80;1;0;Entire apartment
40985119;HABITACIÓN COMPARTIDA/SHARED ROOM CENTRAL MADRID;14;1;104;Shared room in apartment
40985222;HABITACIÓN FEMENINA COMPARTIDA/SHARED FEMALE ROOM;14;1;104;Shared room in apartment
40985290;HABITACIÓN FEMENINA COMPARTIDA/SHARED FEMALE ROOM;14;1;104;Shared room in apartment
40985372;HABITACIÓN FEMENINA COMPARTIDA/SHARED FEMALE ROOM;14;1;104;Shared room in apartment
40985456;HABITACIÓN FEMENINA COMPARTIDA/SHARED FEMALE ROOM;14;1;0;Shared room in apartment
40985565;HABITACIÓN FEMENINA COMPARTIDA/SHARED FEMALE ROOM;14;1;1;Shared room in apartment
40985627;HABITACIÓN FEMENINA COMPARTIDA/SHARED FEMALE ROOM;14;1;104;Shared room in apartment
40985716;HABITACIÓN FEMENINA COMPARTIDA/SHARED FEMALE ROOM;14;1;104;Shared room in apartment
40985858;HABITACIÓN FEMENINA COMPARTIDA/SHARED FEMALE ROOM;14;1;105;Shared room in apartment
40985915;HABITACIÓN FEMENINA COMPARTIDA/SHARED FEMALE ROOM;14;1;104;Shared room in apartment
40986006;HABITACIÓN COMPARTIDA/SHARED ROOM CENTRAL MADRID;14;1;104;Shared room in apartment
40986198;HABITACIÓN COMPARTIDA/SHARED ROOM CENTRAL MADRID;14;1;104;Shared room in apartment
40986237;HABITACIÓN COMPARTIDA/SHARED ROOM CENTRAL MADRID;14;1;104;Shared room in apartment
40986275;HABITACIÓN COMPARTIDA/SHARED ROOM CENTRAL MADRID;14;1;104;Shared room in apartment
40986319;HABITACIÓN COMPARTIDA/SHARED ROOM CENTRAL MADRID;14;1;104;Shared room in apartment
40986347;HABITACIÓN COMPARTIDA/SHARED ROOM CENTRAL MADRID;14;1;104;Shared room in apartment
40986406;HABITACIÓN COMPARTIDA/SHARED ROOM CENTRAL MADRID;14;1;104;Shared room in apartment
40986498;HABITACIÓN COMPARTIDA/SHARED ROOM CENTRAL MADRID;14;1;104;Shared room in apartment
40986548;HABITACIÓN COMPARTIDA/SHARED ROOM CENTRAL MADRID;14;1;104;Shared room in apartment
40986592;HABITACIÓN COMPARTIDA/SHARED ROOM CENTRAL MADRID;14;1;1;Shared room in apartment
40986641;HABITACIÓN COMPARTIDA/SHARED ROOM CENTRAL MADRID;14;1;104;Shared room in apartment
40986667;HABITACIÓN COMPARTIDA/SHARED ROOM CENTRAL MADRID;14;1;105;Shared room in apartment
40995392;Lux Apart 100m Opera, special cleaning AntiCov;257;1;227;Entire apartment
40998149;BRISAS III Pride<CHUECA<;45;1;251;Entire apartment
40998385;Habitación en el corazón de Madrid;322;1;89;Shared room in apartment
41001807;piso cerca del WANDA METROPOLITANO;500;1;89;Entire apartment
41002929;Steps Plaza Callao 1 Bedroom Apt.-  MSA;76;1;0;Entire apartment
41003106;HABITACIÓN COMPARTIDA/SHARED ROOM CENTRAL MADRID;14;1;104;Shared room in apartment
41005794;NICE ESTUDIO IN GRAN VIA;70;1;365;Entire apartment
41013180;Alquilo habitación en ambiente limpio y familiar;46;1;365;Private room in condominium
41022326;APARTMENT IN THE HEART OF MADRID (GRAN VÍA-CHUECA);41;1;255;Entire apartment
41023108;Blasco de Garay, double room with gym 105;34;1;138;Private room in apartment
41023710;GRAN APARTAMENTO LUMINOSO EN BARRIO DE CHAMBERÍ;369;1;304;Entire condominium
41025188;PLAZA DE  CHUECA TERRACE APARTMENT;157;1;251;Entire apartment
41025872;Habitación luminosa en zona embajadores;33;1;89;Private room in apartment
41027386;Comfortable double bedroom 20 min from the centre;15;1;90;Private room in apartment
41029671;AIRPORT/IFEMA Estudio en Barajas;61;1;364;Entire apartment
41029778;Habitación acogedora para tus dias de estancia;25;1;181;Private room in guesthouse
41029871;PRADO DELUXE -magnífico apartamento;120;1;357;Entire apartment
41030561;SANTA ANA - SOL, 2 hab, free WI-FI y A.C.;75;1;350;Entire apartment
41030945;(:* Lovely Master Room in Heart of Madrid *:);24;1;78;Private room in apartment
41031040;(:* Basic Triple Chambre in Heart of Madrid *:);24;1;85;Private room in apartment
41031095;*(:*Lovely stay in the central part of Madrid *:)*;24;1;90;Private room in apartment
41031281;(*!*) Lovely Flat in Heart of Madrid, Sol (*!*);43;1;87;Entire apartment
41035704;Preciosa habitación doble en el centro de Madrid!;60;1;179;Private room in apartment
41037714;Preciosa habitación doble en el centro de Madrid !;60;1;179;Private room in apartment
41038604;Comfortable & Cozy - 1D 1B - Sol;83;1;363;Entire apartment
41038753;Blasco de Garay, double room with gym 107;35;1;136;Private room in apartment
41039218;Blasco de Garay, double room with gym 102;39;1;136;Private room in apartment
41039863;Cozy flat amazing location;70;1;179;Entire apartment
41039933;Blasco de Garay, double room with gym 118;35;1;179;Private room in apartment
41040170;Blasco de Garay, double room with gym 120;34;1;179;Private room in apartment
41041450;Hermoso piso a estrenar en Ventas;65;1;0;Entire apartment
41043298;Blanca y amplia habitación, en Barrio Salamanca;30;1;179;Private room in apartment
41053871;BONITO APARTAMENTO DUPLEX PARA 4;54;1;350;Entire apartment
41057008;¡Precioso apartamento a  12 minutos del centro!;57;1;340;Entire apartment
41062027;Fantástico piso de 3 habitaciones;91;1;90;Entire apartment
41063204;HABITACIÓN COMPARTIDA/SHARED ROOM CENTRAL MADRID;14;1;104;Shared room in apartment
41063304;HABITACIÓN COMPARTIDA/SHARED ROOM CENTRAL MADRID;14;1;104;Shared room in apartment
41063346;HABITACIÓN COMPARTIDA/SHARED ROOM CENTRAL MADRID;14;1;104;Shared room in apartment
41064267;Habitación privada;18;1;0;Private room in apartment
41064469;Madrid Golden Apartment;65;1;43;Entire apartment
41066037;Huge apartment in trendiest part of Madrid;200;1;0;Entire apartment
41067874;o;49;1;87;Entire apartment
41073085;Modern styling apartment next to LEGAZPI metro;56;1;30;Entire apartment
41073492;Piso básico junto a Atocha;58;1;0;Entire apartment
41076977;Blasco de Garay, double room with gym 112;34;1;179;Private room in apartment
41077654;Blasco de Garay, double room with gym 110;34;1;138;Private room in apartment
41078042;Blasco de Garay, double room with gym 116;34;1;179;Private room in apartment
41078456;Alquilo preciosa habitación para una persona;60;1;365;Private room in condominium
41080434;M (JJN155) Apartamento O'Donnell Gregorio Marañón;70;1;109;Entire apartment
41083240;Cómoda habitación con sala privada;15;1;350;Private room in apartment
41084062;Habitación amplia en centro de Madrid, muy cómoda;22;1;0;Private room in apartment
