id;name;number_of_reviews;last_review;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;instant_bookable;reviews_per_month
793622;NEW BETWEEN GRAN VIA AND SOL (WIFI);41;08/10/2017;94;10;10;10;10;10;10;0;4
795877;Prime location 40 m PLaza MAYOR;52;02/01/2019;82;9;8;9;9;10;8;0;53
797030;Cosy flat with terrace near subway;234;06/03/2021;95;10;9;9;9;9;10;0;23
798091;Apartment in historic center Madrid;246;23/02/2020;97;10;10;10;10;10;10;0;243
804681;Habitacion cerca del aeropuerto Barajas;1;14/07/2017;100;10;10;10;10;8;10;0;2
814586;Charmy Apartment Chueca's Square;143;28/03/2021;94;10;10;10;10;10;9;1;144
814647;Alojamiento en familia, Madrid;0;01/12/1999;0;0;0;0;0;0;0;0;0
814731;Apartamento vistas a la Catedral.;0;01/12/1999;0;0;0;0;0;0;0;0;0
814870;Cozy  room in Madrid - Atocha (3);33;02/09/2020;91;9;8;10;10;10;9;0;33
817184;wonderful apartment in the center.;245;01/02/2020;89;9;9;10;9;10;9;0;246
821860;Madirid Historical Center.Bathroom;386;05/03/2020;98;10;10;10;10;10;10;0;424
828095;Your Room in Madrid;4;31/08/2018;100;10;10;10;10;10;10;0;6
831616;Charming Loft in Madrid center;36;14/12/2016;94;9;9;10;9;9;9;0;36
832102;Apartment in Chamberi;9;08/10/2019;91;9;9;10;10;10;9;0;11
833871;Beautiful apartment in the center;183;04/01/2020;90;9;9;10;9;10;9;0;182
834562;NICE FAMILY APARTMENT 120SQ. METER;184;08/03/2021;98;10;10;10;10;10;10;0;19
834675;El gusto por los nuevos encuentros;123;01/03/2020;95;10;10;10;10;10;10;1;138
837183;PENTHOUSE STUDIO APARTMENT MADRID CENTER;154;22/11/2020;89;9;9;10;10;10;9;0;159
838698;Big cozy room in Atocha (2);519;09/03/2020;93;10;10;10;10;10;9;0;529
838712;Cozy room - Atocha (1);216;01/09/2020;93;10;10;10;10;10;10;0;214
840561;Cute and cozy apartment;6;31/07/2017;100;10;10;10;10;10;10;0;6
842078;GRAN VIA chic & chill  WIFI-A/C;31;02/10/2014;91;9;9;9;10;10;9;0;31
844856;BEST LOCATION IN CENTRAL MADRID SOL-MAYOR;42;05/01/2020;93;9;10;10;10;10;9;1;74
846558;Clean room in the heart of Madrid;559;11/03/2020;94;10;10;10;10;10;9;0;559
847273;Apartamento en Madrid ideal grupos;80;02/03/2020;97;10;10;10;10;9;10;0;82
847724;YOUR CUTE PRIVATE ROOM & BATHROOM;1;10/11/2013;100;10;10;10;10;10;10;0;1
849939;Madrid´s La Latina Violet Room;17;29/01/2020;94;9;9;10;10;10;9;0;17
851311;Apartamento en Malasaña;34;11/02/2020;96;10;9;10;10;10;9;0;5
853804;Lovely Apartment near Gran vía;50;09/12/2019;98;10;10;10;10;10;10;0;62
855155;flat in Madrid close to the center;12;22/04/2018;98;10;10;10;10;9;9;0;17
856669;PLAZA SANTA ANA;92;17/02/2020;88;10;9;10;10;10;9;0;92
858563;Habitación zona céntrica vistas par;0;01/12/1999;0;0;0;0;0;0;0;0;0
859800;Madrid Plenilunio;2;19/04/2017;100;10;10;10;10;8;10;0;4
862462;BOHEMIAN APT MADRID OLD TOWN CENTRE;288;23/08/2020;95;10;10;10;10;10;9;1;295
862752;Room in central apartment, good breakfast included;125;03/01/2019;99;10;10;10;10;10;10;0;144
864488;\\\\\\\\\\\\\LAST MINUTE APRIL!!!!!!!/////////;319;06/09/2020;92;10;10;10;10;10;9;0;316
867629;Habitación privada en plaza españa;35;02/02/2020;93;10;10;10;10;10;9;0;54
868776;APARTAMENTO DE DISEÑO NUEVO EN EL RASTRO;237;02/08/2020;88;9;9;9;9;9;9;0;242
869674;Nice flat in Madrid City Center;1;31/05/2013;100;10;10;10;10;10;10;0;1
871387;Designer Loft unbeatable location;189;08/03/2020;94;10;9;10;10;10;10;1;204
874029;B&B in a bright room, Madrid!+wiffi;80;03/02/2020;99;10;10;10;10;10;10;0;93
883527;Cozy apartment in Madrids best area;2;31/10/2014;100;10;10;10;10;10;9;0;2
884856;Spacious flat w amazing sightseeing;5;05/09/2016;76;9;6;8;8;9;8;0;5
886019;3 BR sunny apartment Madrid Center;53;15/03/2020;96;10;9;10;10;9;10;0;54
888289;Flat Right in the Center, with Screen Projector & Netflix;323;06/03/2020;97;10;10;10;10;10;10;1;329
891946;Lovely attic in Malasaña  WIFI;6;06/05/2013;93;9;9;10;10;10;10;0;6
892100;Madrid Rio;150;01/03/2020;96;10;10;10;10;9;9;0;188
892453;NICEStay_High Value(WhiteRoom)_WIFI;10;02/02/2020;93;10;9;10;9;9;9;0;1
893056;Cozy and Quiet Apartment in Madrid;1;21/04/2019;80;8;10;10;8;10;8;0;4
893142;Quiet and comfortable in the Center of Madrid;2;02/03/2021;90;9;8;9;9;10;9;0;2
893195;Cozy and Design Apartment;3;26/10/2019;93;9;9;9;10;9;8;0;7
896209;Studio apartment Chamartin station;51;10/12/2020;92;10;10;10;10;9;9;1;52
896588;ALQUILO HABITACION;0;01/12/1999;0;0;0;0;0;0;0;1;0
901897;YOUR CUTE APTO IN MADRID CENTER;95;27/06/2020;98;10;10;10;10;10;10;0;112
902946;LUMINOSO, ACOGEDOR EN PLENO CENTRO;68;22/09/2019;90;9;9;9;9;10;9;0;75
903707;Center of Madrid;75;05/03/2020;88;9;9;10;9;9;9;0;76
904741;Apartamento 2 céntrico Sol Madrid.;320;05/10/2020;93;10;10;10;10;10;9;1;326
904769;Apartamento 1 céntrico Sol Madrid.;329;30/11/2020;93;10;10;10;10;10;10;1;341
904775;Apartamento 3 céntrico Sol Madrid.;297;30/12/2020;92;10;10;10;10;10;10;0;308
912617;Habitacion Reservada Madrid;1;03/11/2019;80;8;6;10;10;10;10;0;6
913536;Bedroom with bathroom in Malasaña;13;11/09/2015;97;10;10;10;10;10;10;0;19
914057;Hoy Puede Ser Un Gran Día!!;30;13/01/2021;96;10;10;10;10;10;10;0;42
919430;ROOM IN MALASAÑA, IN CENTER OF MADRID;46;11/03/2019;83;9;9;10;10;10;8;0;47
922397;Estudio de diseño en el centro;73;02/01/2020;93;10;9;10;10;10;9;0;75
923140;PENTHOUSE with Lovely Terrace;125;28/03/2021;99;10;10;10;10;10;10;0;135
923645;MADRID CENTER RETIRO PARKING +WIFI;12;17/02/2020;96;10;10;9;10;10;10;0;13
925250;CoV19 Free Chic & Sunny Apt. Historic District-Sol;444;17/04/2021;94;10;9;10;10;10;10;1;457
925339;CENTER just WALK & ENJOY LastMinute;147;04/06/2020;93;10;10;10;10;10;9;0;15
926653;MORATÍN - Cozy upscale apt museum mile AC;421;28/03/2021;96;10;9;10;10;10;9;0;425
930032;Zonamuseos. Loft  luminoso y alegre;0;01/12/1999;0;0;0;0;0;0;0;1;0
933326;Agreeable flat with a centric location in Atocha;84;28/12/2019;94;9;10;10;10;10;9;1;86
936157;Amazing apartment at Plaza Oriente;37;08/12/2019;95;10;10;9;10;10;10;0;38
938410;Elegant apartment  in the best area;15;25/10/2019;95;10;10;9;9;10;9;1;16
938506;Deluxe 2 bedroom ap,up to 8 people;6;01/10/2016;80;9;9;9;8;10;10;0;6
940649;Spacious Apartment-Atocha-Prado;95;14/03/2020;97;10;10;10;10;10;10;0;97
944555;NEW STUDIO MADRID CITY CENTER SOL;252;05/01/2020;98;10;10;10;10;10;10;0;257
945003;HABITACIONES  CÉNTRICAS EN MALASAÑA;3;23/06/2016;67;6;7;9;9;10;7;0;5
947169;Lovely apartment in Madrid, Puerta Cerrada Square;234;22/07/2020;96;10;9;10;10;10;10;1;239
948963;Sun+Balcon+Light+Relax+Green24hWIFI;212;10/03/2020;95;10;10;10;10;9;10;0;217
958020;SPRING SALES  AT Madrid Malasaña;284;01/09/2020;97;10;10;10;10;10;10;0;29
970485;Puerta Alcala-5.2sqf 4-6 Dec availa;83;04/03/2020;98;10;10;10;10;10;10;1;85
970890;Madrid by day & by night;16;20/02/2020;96;10;10;10;10;10;10;0;22
977261;habitación en el Centro de Madrid!;10;30/10/2020;92;10;8;10;10;10;9;0;1
979312;Habitacion Madrid Centro (Chamberi);1;12/09/2015;100;10;10;10;10;10;10;0;1
981016;Bright Spacious Family Apartment;15;22/02/2021;91;9;9;9;9;10;9;1;15
981368;Modern Quiet Studio Loft;2;23/07/2020;100;10;10;10;10;10;8;1;4
981369;Big and Nice apartment with 2 Bedroom& 2 Bathrooms;24;26/02/2021;90;9;9;9;9;9;9;1;25
983019;Room in pretty home Santa Rosa Street Madrid;25;30/10/2020;96;9;9;10;10;9;10;1;26
983410;Santiago Bernabeu, best Madrid views, WI-Fi, ADSL;384;13/04/2021;92;9;9;10;10;10;9;1;392
985160;LowCost&Confortable flat in SOL;19;03/06/2019;96;10;9;10;10;10;10;0;19
989063;Preciosa casa equipada;0;01/12/1999;0;0;0;0;0;0;0;0;0
1003602;Fabulous apartment Madrid center;389;15/12/2020;87;9;8;9;9;10;9;1;397
1007532;APARTMENT 4PAX 2HB CENTRO GRAN VIA PUERTA DEL SOL;323;30/11/2020;86;9;9;10;10;10;8;1;331
1018471;Room BB, wifi  15´cent +sanchinarro;5;15/11/2014;100;10;10;10;10;9;10;0;5
1020785;Habitación amplia en centro Madrid;45;08/12/2019;96;10;9;10;10;10;10;0;67
1026242;Great Room in Argüelles—Moncloa;0;01/12/1999;0;0;0;0;0;0;0;0;0
1037715;Apartamento de lujo en pleno centro;43;19/05/2016;94;10;10;10;10;10;10;0;54
1038867;ATTIC IN THE CALLE MAYOR;400;01/03/2020;90;9;8;10;9;10;9;0;409
1039376;Cozy apartment near Madrid airport;2;31/10/2017;100;10;10;10;10;9;9;0;4
1039454;CENTER OF MADRID WIFI+PARKING 5;9;30/09/2018;90;9;9;10;10;10;9;0;1
1044902;Masía el Ferrajón;0;01/12/1999;0;0;0;0;0;0;0;0;0
1050948;400+ great reviews CAN´T be wrong. Superb location;128;13/03/2020;95;9;9;10;10;10;9;1;133
1052457;BEDROOM LOOKING ONTO A NICE PATIO;62;16/12/2019;95;10;10;10;10;10;9;0;69
1053180;Cozy flat in the heart of Madrid;180;01/03/2020;97;10;10;10;10;10;10;0;189
1053662;Private room in Madrid;13;16/06/2019;100;10;10;10;10;10;10;0;14
1055724;Habitación en piso  con encanto barrio  Chambéry;14;01/07/2018;96;10;10;10;10;10;10;0;37
1056151;AN ART DESIGNED IN MADRID HEART;203;15/08/2018;96;10;9;10;10;10;10;0;209
1057560;BRIGHT APARTMENT IN THE CENTER -SOL;169;14/03/2021;91;9;10;10;10;10;9;0;176
1059084;Unbeatable location, high ceilings,;8;11/05/2015;94;9;10;9;10;10;9;0;9
1065075;DOUBLE ROOM IN NICE AND SUNNY APART;3;15/10/2017;93;9;9;10;9;10;10;0;4
1065714;APARTMENT 4PAX 2ROOM GRAN VIA CENTRO PUERTA SOL;462;03/04/2021;85;8;9;9;9;9;8;1;475
1065918;APARTMENT4PAX CENTRO GRAN VIA PUERTA SOL  MALASAÑA;434;30/09/2020;84;9;9;9;10;10;9;1;453
1067941;Flat Nuevo.Metro 90 seconds.  Bedroom.Private bath;41;04/03/2020;89;9;9;9;9;9;9;0;46
1069174;Top Location :Thyssen & Prado !;213;12/03/2020;91;10;10;10;10;10;10;0;221
1075749;Place&Price:Amazing Location,70m2,2rooms,Wifi,XBOX;75;11/01/2020;91;10;9;10;10;10;9;1;78
1075890;Gran apartamento completo en centro, Madrid;5;04/06/2017;85;9;9;9;9;10;8;0;6
1079119;MADRID SUNNY APARTMENT CITYCENTER;18;17/04/2020;93;10;10;10;10;10;9;0;19
1079722;Golden Mile. Best Location. Single bed 5★ reviews;147;15/02/2020;96;10;10;10;10;10;10;1;151
1082218;Peaceful apartment in Malasaña;218;31/07/2020;97;10;9;10;10;10;10;0;227
1082942;Architect's Gem w/ Green Patio & Free TrainTicket*;11;07/04/2021;96;10;10;10;10;10;9;0;16
1085217;Relaxing double room in Chueca;30;01/07/2019;97;10;10;10;10;10;10;0;31
1085898;2flats ideally located! Flat X:4pax;20;01/03/2020;97;9;10;10;10;10;10;0;25
1086124;2flats ideally located! Flat Y:4pax;18;29/02/2020;96;9;10;10;10;10;9;0;2
1087049;2flats idealy located! FlatsX + Y:8pax;75;11/01/2020;97;10;10;10;10;10;10;0;8
1090988;400+ great reviews cannot be wrong. Best location;138;26/01/2020;97;10;10;10;10;10;10;1;143
1091639;double bedroom with private bathroom;152;02/03/2020;96;10;10;10;10;10;10;0;181
1092967;Acogedor estudio abuhardillado en La Latina;79;27/12/2020;91;10;9;10;10;10;9;0;103
1101760;GREAT ATTIC-BARRIO DE LAS LETRA;312;18/03/2020;95;10;10;10;10;10;10;0;322
1105481;room at home in the centre of mad;0;01/12/1999;0;0;0;0;0;0;0;0;0
1106495;Luminosa Buhardilla Gran Via -Wifi-;199;08/03/2020;84;9;8;9;9;10;8;0;206
1112289;SUNNY ROOM wiht WIFI;73;15/03/2020;97;10;10;10;10;9;10;0;76
1113817;Buhardilla-Studio in Chueca, Madrid;2;21/05/2013;92;10;10;8;9;10;9;0;2
1114960;THE COOL MADRID | CITY CENTRE - WIFI / AirCo;234;31/03/2021;92;9;8;9;9;10;9;1;333
1120286;CENTRALLY LOCATED ROOM 10 MIN SOL 6;15;13/07/2020;88;9;8;10;10;10;9;1;17
1126038;central & bright 14mt2 room;18;31/01/2020;97;10;9;10;10;10;10;0;22
1128626;Bonito estudio en lavapies-wifi.a/c;171;29/10/2018;90;9;10;9;9;9;9;0;179
1130775;Very well located small studio in Madrid;0;01/12/1999;0;0;0;0;0;0;0;0;0
1130788;Newly Renovated Apartment in Madrid;4;30/06/2020;100;10;10;10;10;10;10;0;8
1133140;2 bedroom attic in Madrid center;1;02/06/2019;100;10;10;10;10;10;10;0;4
1146228;Apartamento en corrala;14;18/09/2017;88;9;9;9;10;9;9;0;15
1152744;Double room with private bathroom;16;25/11/2015;96;10;9;10;10;10;10;0;2
1153128;Chamberi : Genuine Madrid | Hab 1;20;02/04/2020;96;10;10;10;10;10;10;0;21
1159972;Paseo del Prado Apartments by Allô Housing;6;08/06/2019;67;9;8;9;8;10;8;1;8
1160005;Hipster Studios in Anton Martin by Allô Housing;45;18/03/2021;94;10;9;10;10;10;9;1;58
1161437;Room Mate Madrid - Luxury living in Madrid center, 2GB | SUPERIOR ROOM;1;12/07/2019;80;10;6;2;10;10;4;0;5
1162707;NICE & BIG DOUBLE ROOM AT DOWNTOWN;128;20/10/2019;91;9;9;10;10;9;9;0;134
1168731;Nice Penthouse 10´ Madrid Center;15;20/02/2020;99;10;10;10;10;9;10;0;18
1174292;Room for rent for days, weeks;0;01/12/1999;0;0;0;0;0;0;0;0;0
1176241;LUXURY FLAT  IN FRONT OF THE PRADO;7;10/03/2020;90;10;10;10;10;10;9;0;9
1177790;Sol/Gran Vía. Lo más céntrico de Madrid.;7;22/03/2020;94;10;9;9;9;10;9;0;9
1182242;FAMILY FRIENDLY: crib, highchair / Early Check In;144;12/12/2019;97;10;10;10;10;10;10;0;151
1184735;LUXURY APARTMENT/Privileged location;88;15/10/2020;98;10;10;10;10;10;10;0;96
1186878;Chambre d'hòtes au Centre de MADRID;151;08/03/2020;94;10;9;10;10;9;9;0;179
1198047;LIGHT, AIRY IN THE CENTER + WIFI AND A/C;105;18/02/2020;92;10;10;10;10;9;9;0;114
1206122;MADRID CENTER WIFI-PARKING+TERRACE;16;31/12/2019;83;8;9;9;9;10;8;0;19
1209383;Penthouse with terrace in Atocha;10;03/06/2019;98;10;9;10;10;10;10;0;17
1209661;Central Family Apartment with Carpark on Premises;343;24/12/2020;94;10;10;10;10;10;9;1;37
1214008;Double RoomWIFI near Atocha Station;54;09/11/2019;91;9;10;9;9;8;9;0;58
1220946;Best Deal BRIGHT PICASSO SUITE SOL;208;25/02/2020;89;9;9;9;9;10;9;0;218
1227155;Plaza Mayor big room with balcony;81;28/12/2019;97;10;10;10;10;10;10;0;93
1230412;Beautiful and well illuminated atti;0;01/12/1999;0;0;0;0;0;0;0;0;0
1230570;Cool apartment in trendy Chueca;29;02/01/2020;92;10;9;10;10;10;9;0;33
1234836;APARTMENT 5PAX GRAN VIA CENTRO PUERTA SOL MALASAÑA;357;05/04/2021;82;8;8;9;9;10;8;1;375
1242828;Stylish Apartments in Chueca by Allô Housing;16;28/11/2019;87;9;9;10;10;10;8;1;18
1248292;Best Deal GOYA SUITE Historic SOL;212;28/02/2020;92;10;10;9;9;10;9;0;226
1251023;esta habitacion ya no esta disponible;0;01/12/1999;0;0;0;0;0;0;0;0;0
1251520;Room in excellent location - centre;72;30/08/2018;97;10;10;10;10;10;10;1;102
1254418;Apartamento de diseño céntrico;0;01/12/1999;0;0;0;0;0;0;0;0;0
1254955;Madrid Central flat - Reina Sofía;49;08/03/2020;90;10;9;10;10;10;9;0;53
1255811;MADRID ATOCHA rail STATION Wifi A/C PARKING;114;31/10/2020;95;10;9;10;10;10;9;1;135
1256157;Beautiful vintage flat in La Latina;55;22/12/2018;96;10;9;10;10;10;9;0;58
1256570;Habitación con terraza en centro;23;16/03/2021;97;9;9;10;10;10;9;0;25
1262589;LARGE FLAT IN MADRID CITY CENTER FOR FAMILIES;106;29/12/2018;85;8;8;9;9;9;8;0;129
1263062;Central Double Room near Subway;330;07/03/2020;96;10;10;10;10;10;10;0;405
1263329;New Garden Themed Room near Metro;333;28/02/2020;97;10;10;10;10;10;10;0;349
1266548;ApartJ GranVia-PalacioReal, 2/4pax,fully equipped!;260;10/03/2021;93;10;10;10;10;10;9;1;274
1267730;Best Deal Chic VELAZQUEZ SUITE SOL;190;01/03/2020;90;9;9;9;9;10;8;0;20
1272747;Apart A Gran Via-Royal Palace, fully equipped!;221;05/04/2021;94;10;10;10;10;10;10;1;238
1273055;Designer Duplex in Malasaña;14;16/12/2018;97;9;9;10;10;10;9;0;15
1274889;Quiet flat in historical Chamberí (Ponzano area);35;01/03/2020;87;9;9;9;9;9;9;0;37
1275293;Alquiler Piso Madrid;53;04/03/2020;97;10;10;10;10;9;9;0;78
1281843;Lovely flat in the centre of Madrid;1;05/05/2018;100;10;10;10;10;10;10;0;3
1289823;Disinfected - Octavio's modern loft! 2 bathrooms;153;02/04/2021;94;10;9;10;10;10;9;0;165
1296584;Flat with two  bedrooms in the center of Madrid;6;29/04/2018;80;9;7;9;9;10;8;0;14
1297217;Plaza de Santa Ana bright 4 pax, 1 BR, 40 m2;349;28/07/2020;94;9;9;10;10;10;9;1;367
1298830;Well located Apartm. Madrid- wifi;444;04/04/2021;92;9;9;10;10;10;9;1;469
1302691;APARTMENT 5PAX 2HB GRAN VIA CENTRO PUERTA DEL SOL;476;03/04/2021;87;9;9;10;9;10;9;1;511
1302882;Cozy room in Malasaña center;7;04/09/2019;94;9;10;10;10;10;10;0;8
1309325;Fantastic room + private bathroom, WiFi + Smart TV;94;17/03/2021;98;10;10;10;10;10;10;0;199
1311739;Cozy 1BD Apartment ideal for couples, in Chamartin;6;04/03/2020;96;10;10;9;10;10;9;0;39
1316794;in Downtown ,cava baja, Madrid,Wifi;76;09/03/2020;94;9;9;10;10;10;9;0;243
1326972;Studio Chueca Madrid Center;16;22/01/2017;89;9;8;10;9;10;9;0;29
1330726;"Aparment in the famous ""rastro""";167;01/04/2021;90;10;10;10;10;10;9;1;184
1335588;PRIME LOCATION & COZY+Lift,CHUECA, MALASAÑA,wifi;130;31/07/2020;95;10;10;10;10;10;9;0;138
1336818;Jardín Manaure Apartamento céntrico;16;16/01/2021;90;9;9;10;9;10;9;1;2
1343630;Quiet room in historical Chamberí (Ponzano area);42;16/02/2020;97;10;10;10;10;10;9;0;46
1346145;Quiet room in the heart of the city;139;09/03/2020;96;10;10;9;10;10;9;1;392
1346747;Loft Duplex Historical center;58;28/02/2021;93;10;9;9;9;9;9;0;63
1357593;SEXY AND CENTRAL, BALCONY Chueca;205;22/02/2021;90;8;9;9;9;10;9;1;219
1361648;Modern two bedroom in center Madrid;10;17/09/2018;97;10;9;10;10;10;9;1;29
1362092;Cozy Attic in Prime Location;168;04/10/2020;89;10;10;9;10;10;9;0;18
1362476;MADRID CENTER- AIR CONDITIONING. NEXT TO GRAN VIA;364;21/02/2020;94;10;10;10;10;10;9;1;39
1362727;Bohemian flat  / La latina WiFi;544;14/03/2020;96;10;10;10;10;10;10;0;582
1375914;Piso 2 habitaciones Pza. España.;1;15/07/2019;0;0;0;0;0;0;0;0;5
1380233;Central Studio, 3 min to Gran Vía;260;08/03/2020;93;10;10;10;10;10;9;0;276
1383366;Private room in prime remodeled apt;18;21/01/2018;100;10;10;10;10;10;10;0;2
1395084;Room for two w/ bathroom/ Bernabéu;14;17/02/2020;97;10;10;10;10;10;10;0;19
1398273;Habitación privada en el centro y el mejor barrio;0;01/12/1999;0;0;0;0;0;0;0;1;0
1408400;A bonbon in the heart of Madrid;209;04/03/2020;95;9;9;10;10;10;9;0;226
1426027;"Hasta 6 personas Apart. ""La Latina"" REF. VT-2488";98;08/03/2020;94;10;9;10;10;10;9;0;107
1426530;Casa/Apartamento en Madrid;2;04/10/2015;80;10;6;6;10;10;8;0;3
1427336;CENTER, just walking with balcony¡¡¡;103;29/11/2020;82;8;9;9;9;9;8;0;112
1430003;Spacious and close to Gran Vía-wifi;48;08/03/2020;94;10;9;10;10;10;9;0;52
1431541;Centrally located, 120m2;77;28/02/2021;92;10;9;9;9;10;9;0;84
1434789;Duplex-terrace Plaza de España WIFI;41;14/03/2020;93;10;9;10;10;10;9;0;45
1443639;Sunny home in Lavapiés terrace yoga mindfulness;31;01/12/2019;92;9;8;10;10;10;9;0;36
1458472;LA LATINA A VIBRANT NEIGHBOURHOOD, AC, WIFI;309;02/02/2021;97;10;10;10;10;10;9;1;334
1463257;Calle Luna, apartamento con encanto;0;01/12/1999;0;0;0;0;0;0;0;0;0
1463482;Well connected Guesthouse in Madrid's green belt;192;05/04/2021;97;10;10;10;10;10;10;0;205
1470828;Lonely traveler.Optic fiber WiFi100;1;11/07/2015;80;10;8;8;10;10;8;0;1
1473278;Penthouse Salamanca District 3BR - 2BTH - WIFI;24;14/12/2019;93;9;9;10;10;10;9;0;27
1482007;In the Exclusive area of Madrid;78;12/06/2017;91;9;9;10;10;10;9;0;84
1485339;Apartamento Cerca del estadio WANDA METROPOLITANO;19;29/09/2019;91;10;10;10;10;9;9;0;4
1491263;7mtr2 central studyroom with wide window;20;21/11/2018;97;10;9;10;10;10;10;0;22
1496117;Cozy Brigt Atico terrace-Wifi-;179;29/08/2019;88;9;9;9;9;10;9;0;194
1496523;Stylish Apartments in Chueca by Allô Housing;7;05/04/2019;96;10;9;10;10;10;10;1;8
1500875;NEW Remodel Madrid Sol downtown duplex!! ( M );256;31/03/2021;94;9;9;10;10;10;9;1;286
1509796;Fully renovated calm ground floor appartment;43;31/01/2016;80;8;8;9;9;8;8;0;54
1518919;Fabulous loft in the heart of Madrid (PUERTA DE;47;21/03/2021;88;9;8;10;10;10;8;0;53
1522608;Acogedor Apartamento.CENTRO.CHUECA/JUSTICIA/Colon;15;25/05/2018;89;9;9;10;10;10;9;1;17
1523675;FULL STUDIO IN  MALASAÑA;530;01/04/2021;95;10;9;10;10;10;9;0;58
1529540;Habitación doble sin ruidos;46;08/12/2019;94;10;10;10;10;9;9;0;57
1532354;Aparment in latina in the center;131;03/04/2021;94;10;9;10;10;10;9;1;145
1546734;HABITACIÓN VIAJEROS ATOCHA RENFE;9;15/07/2018;86;9;9;9;9;9;9;0;11
1547100;Comfy room for 2 non smokers in cosy flat;44;07/12/2019;97;10;10;10;10;9;9;0;49
1569343;LOFT de diseño  Ortega y Gasset;74;11/03/2020;89;9;9;9;9;10;9;0;81
1579108;Apart Luna Palace;51;02/03/2020;96;10;9;10;10;10;9;1;71
1586115;COSY ROOM Madrid Rio 10' Centre;36;07/12/2019;80;9;9;9;10;9;9;1;39
1592439;Big sunny room in Central Madrid;31;16/02/2020;97;10;10;10;10;10;10;0;35
1593044;BEAUTIFUL APARTMENT IN THE CENTER;18;27/10/2019;89;9;9;9;10;10;9;0;25
1595592;Aeropuerto-IFEMA-CC.Plenilunio;0;01/12/1999;0;0;0;0;0;0;0;0;0
1596257;Luxury Boutique Apartment next to Prado Museum;80;01/03/2020;92;9;9;10;10;10;9;0;113
1600919;Apartamento en Plaza Mayor;73;03/01/2020;88;9;9;10;10;10;9;0;8
1607436;quiet/luminous flat Madrid center;55;16/01/2019;95;10;9;10;10;10;9;0;62
1608296;Your place in Madrid.Refugio urbano;38;07/09/2020;97;10;10;10;10;10;9;0;46
1610861;Moderno apartamento en Plaza Colon;136;14/03/2020;96;10;10;10;10;10;10;0;153
1621371;At 2 min from Plaza de España-WIFI;66;05/04/2021;93;9;9;10;10;10;9;0;76
1622564;Duplex-terrace close to Gran Vía;69;10/03/2020;95;10;9;10;10;10;9;0;78
1623202;PROARQUINSA apartamentos en madrid.;50;10/03/2020;95;10;10;10;10;10;9;1;133
1626586;PRINCE SANTA ANA Central WIFI LIFT!;60;20/01/2020;96;10;10;10;10;10;9;0;65
1628485;Casa Museo Thyssen-Private room.;188;15/02/2021;93;9;9;10;10;10;9;1;204
1630249;Vistas únicas Madrid. Estudio p.20º;6;03/07/2017;96;10;10;10;10;10;10;1;7
1636170;WOW! PRINCIPE SANTA ANA Wifi!!! 2br, LIFT;46;05/09/2020;91;9;10;10;9;10;9;0;53
1642412;Nice flat with garage;98;19/02/2020;96;10;10;10;10;10;10;0;107
1644183;Alquiler habitación individual;35;01/12/2019;99;10;10;10;10;10;10;0;55
1644403;Beautiful studio in the heart of Ma;235;01/04/2021;94;9;9;10;9;10;9;1;257
1656392;ATOCHA MADRID, RETIRO HABITACIÓN PRIVADA;54;15/07/2018;83;8;9;9;9;9;9;0;59
1659406;Apt 1 downtown Madrid, Chueca;128;15/03/2020;95;10;10;10;10;10;10;0;143
1659585;Apto 2 Madrid centro, Chueca;171;21/03/2020;95;10;9;9;10;10;9;0;191
1662333;Bonito apartamento.;197;28/02/2020;92;9;9;10;10;10;9;0;228
1665067;Habitación muy bien comunicada;9;18/10/2020;98;10;10;10;10;10;10;0;12
1666495;Room balcony next to Plaza Mayor - City Centre.;73;02/03/2020;94;10;10;10;9;10;10;0;8
